2014-02-21 17:46:47,484 [20] INFO  Umbraco.Core.PluginManager - [Thread 16] Determining hash of code files on disk
2014-02-21 17:47:30,231 [22] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '6.1.6',''
2014-02-21 17:47:30,231 [22] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '6.1.6',''
2014-02-21 17:47:30,231 [22] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '6.1.6',''
2014-02-21 17:47:30,231 [22] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '6.1.6',''
2014-02-21 17:47:30,231 [22] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '6.1.6',''
2014-02-21 17:47:30,231 [22] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '6.1.6',''
2014-02-21 17:47:30,231 [22] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '6.1.6',''
2014-02-21 17:47:30,232 [22] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '6.1.6',''
2014-02-21 17:47:30,232 [22] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '6.1.6',''
2014-02-21 17:47:30,232 [22] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '6.1.6',''
2014-02-21 17:47:30,232 [22] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '6.1.6',''
2014-02-21 17:47:30,232 [22] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '6.1.6',''
2014-02-21 17:47:30,232 [22] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '6.1.6',''
2014-02-21 17:47:30,232 [22] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '6.1.6',''
2014-02-21 17:47:30,232 [22] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '6.1.6',''
2014-02-21 17:47:30,232 [22] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '6.1.6',''
2014-02-21 17:47:30,232 [22] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '6.1.6',''
2014-02-21 17:47:30,242 [22] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '6.1.6',''
2014-02-21 17:47:30,244 [22] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '6.1.6',''
2014-02-21 17:47:31,900 [22] INFO  Umbraco.Core.ApplicationContext - [Thread 6] CurrentVersion different from configStatus: '6.1.6',''
2014-02-21 17:47:31,900 [22] INFO  Umbraco.Web.UI.Install.InstallerRestService - [Thread 6] Running 'InstallOrUpgrade' service
2014-02-21 17:47:31,902 [22] INFO  Umbraco.Core.DatabaseContext - [Thread 6] Database configuration status: Started
2014-02-21 17:47:32,430 [22] INFO  Umbraco.Core.ApplicationContext - [Thread 6] CurrentVersion different from configStatus: '6.1.6',''
2014-02-21 17:47:32,430 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Initializing database schema creation
2014-02-21 17:47:32,505 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Table sql -1:
 CREATE TABLE [umbracoNode] ([id] INTEGER NOT NULL IDENTITY(1,1),
[trashed] BIT NOT NULL CONSTRAINT [DF_umbracoNode_trashed] DEFAULT ('0'),
[parentID] INTEGER NOT NULL,
[nodeUser] INTEGER NULL,
[level] INTEGER NOT NULL,
[path] NVARCHAR(150) NOT NULL,
[sortOrder] INTEGER NOT NULL,
[uniqueID] UniqueIdentifier NULL,
[text] NVARCHAR(255) NULL,
[nodeObjectType] UniqueIdentifier NULL,
[createDate] DATETIME NOT NULL CONSTRAINT [DF_umbracoNode_createDate] DEFAULT (getdate()))
2014-02-21 17:47:32,534 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Primary Key sql -1:
 ALTER TABLE [umbracoNode] ADD CONSTRAINT [PK_structure] PRIMARY KEY CLUSTERED ([id])
2014-02-21 17:47:32,536 [22] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 6] Creating data in table umbracoNode
2014-02-21 17:47:32,567 [22] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 6] Done creating data in table umbracoNode
2014-02-21 17:47:32,595 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Foreign Key sql -1:
 ALTER TABLE [umbracoNode] ADD CONSTRAINT [FK_umbracoNode_umbracoNode_id] FOREIGN KEY ([parentID]) REFERENCES [umbracoNode] ([id])
2014-02-21 17:47:32,785 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_umbracoNodeParentId] ON [umbracoNode] ([parentID])
2014-02-21 17:47:32,787 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_umbracoNodeObjectType] ON [umbracoNode] ([nodeObjectType])
2014-02-21 17:47:32,789 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] New table 'umbracoNode' was created
2014-02-21 17:47:32,792 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Table sql -1:
 CREATE TABLE [cmsTemplate] ([pk] INTEGER NOT NULL IDENTITY(1,1),
[nodeId] INTEGER NOT NULL,
[master] INTEGER NULL,
[alias] NVARCHAR(100) NULL,
[design] NTEXT NOT NULL)
2014-02-21 17:47:32,842 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Primary Key sql -1:
 ALTER TABLE [cmsTemplate] ADD CONSTRAINT [PK_cmsTemplate] PRIMARY KEY CLUSTERED ([pk])
2014-02-21 17:47:32,843 [22] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 6] Creating data in table cmsTemplate
2014-02-21 17:47:32,843 [22] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 6] Done creating data in table cmsTemplate
2014-02-21 17:47:32,845 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Foreign Key sql -1:
 ALTER TABLE [cmsTemplate] ADD CONSTRAINT [FK_cmsTemplate_umbracoNode] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2014-02-21 17:47:32,846 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Foreign Key sql -1:
 ALTER TABLE [cmsTemplate] ADD CONSTRAINT [FK_cmsTemplate_cmsTemplate] FOREIGN KEY ([master]) REFERENCES [umbracoNode] ([id])
2014-02-21 17:47:32,866 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsTemplate_nodeId] ON [cmsTemplate] ([nodeId])
2014-02-21 17:47:32,902 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] New table 'cmsTemplate' was created
2014-02-21 17:47:32,922 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Table sql -1:
 CREATE TABLE [cmsContent] ([pk] INTEGER NOT NULL IDENTITY(1,1),
[nodeId] INTEGER NOT NULL,
[contentType] INTEGER NOT NULL)
2014-02-21 17:47:32,924 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Primary Key sql -1:
 ALTER TABLE [cmsContent] ADD CONSTRAINT [PK_cmsContent] PRIMARY KEY CLUSTERED ([pk])
2014-02-21 17:47:32,924 [22] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 6] Creating data in table cmsContent
2014-02-21 17:47:32,924 [22] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 6] Done creating data in table cmsContent
2014-02-21 17:47:32,925 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Foreign Key sql -1:
 ALTER TABLE [cmsContent] ADD CONSTRAINT [FK_cmsContent_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2014-02-21 17:47:32,926 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsContent] ON [cmsContent] ([nodeId])
2014-02-21 17:47:32,926 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] New table 'cmsContent' was created
2014-02-21 17:47:32,931 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Table sql -1:
 CREATE TABLE [cmsContentVersion] ([id] INTEGER NOT NULL IDENTITY(1,1),
[ContentId] INTEGER NOT NULL,
[VersionId] UniqueIdentifier NOT NULL,
[VersionDate] DATETIME NOT NULL CONSTRAINT [DF_cmsContentVersion_VersionDate] DEFAULT (getdate()),
[LanguageLocale] NVARCHAR(10) NULL)
2014-02-21 17:47:32,935 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Primary Key sql -1:
 ALTER TABLE [cmsContentVersion] ADD CONSTRAINT [PK_cmsContentVersion] PRIMARY KEY CLUSTERED ([id])
2014-02-21 17:47:32,935 [22] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 6] Creating data in table cmsContentVersion
2014-02-21 17:47:32,935 [22] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 6] Done creating data in table cmsContentVersion
2014-02-21 17:47:32,936 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Foreign Key sql -1:
 ALTER TABLE [cmsContentVersion] ADD CONSTRAINT [FK_cmsContentVersion_cmsContent_nodeId] FOREIGN KEY ([ContentId]) REFERENCES [cmsContent] ([nodeId])
2014-02-21 17:47:32,937 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsContentVersion_VersionId] ON [cmsContentVersion] ([VersionId])
2014-02-21 17:47:32,938 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] New table 'cmsContentVersion' was created
2014-02-21 17:47:32,944 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Table sql -1:
 CREATE TABLE [cmsDocument] ([nodeId] INTEGER NOT NULL,
[published] BIT NOT NULL,
[documentUser] INTEGER NOT NULL,
[versionId] UniqueIdentifier NOT NULL,
[text] NVARCHAR(255) NOT NULL,
[releaseDate] DATETIME NULL,
[expireDate] DATETIME NULL,
[updateDate] DATETIME NOT NULL CONSTRAINT [DF_cmsDocument_updateDate] DEFAULT (getdate()),
[templateId] INTEGER NULL,
[alias] NVARCHAR(255) NULL,
[newest] BIT NOT NULL CONSTRAINT [DF_cmsDocument_newest] DEFAULT ('0'))
2014-02-21 17:47:32,962 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Primary Key sql -1:
 ALTER TABLE [cmsDocument] ADD CONSTRAINT [PK_cmsDocument] PRIMARY KEY CLUSTERED ([versionId])
2014-02-21 17:47:32,962 [22] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 6] Creating data in table cmsDocument
2014-02-21 17:47:32,962 [22] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 6] Done creating data in table cmsDocument
2014-02-21 17:47:32,965 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Foreign Key sql -1:
 ALTER TABLE [cmsDocument] ADD CONSTRAINT [FK_cmsDocument_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2014-02-21 17:47:32,967 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Foreign Key sql -1:
 ALTER TABLE [cmsDocument] ADD CONSTRAINT [FK_cmsDocument_cmsContent_nodeId] FOREIGN KEY ([nodeId]) REFERENCES [cmsContent] ([nodeId])
2014-02-21 17:47:32,968 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Foreign Key sql -1:
 ALTER TABLE [cmsDocument] ADD CONSTRAINT [FK_cmsDocument_cmsTemplate_nodeId] FOREIGN KEY ([templateId]) REFERENCES [cmsTemplate] ([nodeId])
2014-02-21 17:47:32,969 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsDocument] ON [cmsDocument] ([nodeId],[versionId])
2014-02-21 17:47:32,971 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] New table 'cmsDocument' was created
2014-02-21 17:47:32,976 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Table sql -1:
 CREATE TABLE [cmsContentType] ([pk] INTEGER NOT NULL IDENTITY(1,1),
[nodeId] INTEGER NOT NULL,
[alias] NVARCHAR(255) NULL,
[icon] NVARCHAR(255) NULL,
[thumbnail] NVARCHAR(255) NOT NULL CONSTRAINT [DF_cmsContentType_thumbnail] DEFAULT ('folder.png'),
[description] NVARCHAR(1500) NULL,
[isContainer] BIT NOT NULL CONSTRAINT [DF_cmsContentType_isContainer] DEFAULT ('0'),
[allowAtRoot] BIT NOT NULL CONSTRAINT [DF_cmsContentType_allowAtRoot] DEFAULT ('0'))
2014-02-21 17:47:32,978 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Primary Key sql -1:
 ALTER TABLE [cmsContentType] ADD CONSTRAINT [PK_cmsContentType] PRIMARY KEY CLUSTERED ([pk])
2014-02-21 17:47:32,993 [22] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 6] Creating data in table cmsContentType
2014-02-21 17:47:32,998 [22] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 6] Done creating data in table cmsContentType
2014-02-21 17:47:33,003 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Foreign Key sql -1:
 ALTER TABLE [cmsContentType] ADD CONSTRAINT [FK_cmsContentType_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2014-02-21 17:47:33,006 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsContentType] ON [cmsContentType] ([nodeId])
2014-02-21 17:47:33,011 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_cmsContentType_icon] ON [cmsContentType] ([icon])
2014-02-21 17:47:33,013 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] New table 'cmsContentType' was created
2014-02-21 17:47:33,018 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Table sql -1:
 CREATE TABLE [cmsDocumentType] ([contentTypeNodeId] INTEGER NOT NULL,
[templateNodeId] INTEGER NOT NULL,
[IsDefault] BIT NOT NULL CONSTRAINT [DF_cmsDocumentType_IsDefault] DEFAULT ('0'))
2014-02-21 17:47:33,020 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Primary Key sql -1:
 ALTER TABLE [cmsDocumentType] ADD CONSTRAINT [PK_cmsDocumentType] PRIMARY KEY CLUSTERED ([contentTypeNodeId], [templateNodeId])
2014-02-21 17:47:33,020 [22] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 6] Creating data in table cmsDocumentType
2014-02-21 17:47:33,020 [22] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 6] Done creating data in table cmsDocumentType
2014-02-21 17:47:33,021 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Foreign Key sql -1:
 ALTER TABLE [cmsDocumentType] ADD CONSTRAINT [FK_cmsDocumentType_cmsContentType_nodeId] FOREIGN KEY ([contentTypeNodeId]) REFERENCES [cmsContentType] ([nodeId])
2014-02-21 17:47:33,022 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Foreign Key sql -1:
 ALTER TABLE [cmsDocumentType] ADD CONSTRAINT [FK_cmsDocumentType_umbracoNode_id] FOREIGN KEY ([contentTypeNodeId]) REFERENCES [umbracoNode] ([id])
2014-02-21 17:47:33,024 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Foreign Key sql -1:
 ALTER TABLE [cmsDocumentType] ADD CONSTRAINT [FK_cmsDocumentType_cmsTemplate_nodeId] FOREIGN KEY ([templateNodeId]) REFERENCES [cmsTemplate] ([nodeId])
2014-02-21 17:47:33,024 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] New table 'cmsDocumentType' was created
2014-02-21 17:47:33,027 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Table sql -1:
 CREATE TABLE [cmsDataType] ([pk] INTEGER NOT NULL IDENTITY(1,1),
[nodeId] INTEGER NOT NULL,
[controlId] UniqueIdentifier NOT NULL,
[dbType] NVARCHAR(50) NOT NULL)
2014-02-21 17:47:33,030 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Primary Key sql -1:
 ALTER TABLE [cmsDataType] ADD CONSTRAINT [PK_cmsDataType] PRIMARY KEY CLUSTERED ([pk])
2014-02-21 17:47:33,032 [22] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 6] Creating data in table cmsDataType
2014-02-21 17:47:33,042 [22] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 6] Done creating data in table cmsDataType
2014-02-21 17:47:33,047 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Foreign Key sql -1:
 ALTER TABLE [cmsDataType] ADD CONSTRAINT [FK_cmsDataType_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2014-02-21 17:47:33,050 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsDataType_nodeId] ON [cmsDataType] ([nodeId])
2014-02-21 17:47:33,051 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] New table 'cmsDataType' was created
2014-02-21 17:47:33,054 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Table sql -1:
 CREATE TABLE [cmsDataTypePreValues] ([id] INTEGER NOT NULL IDENTITY(1,1),
[datatypeNodeId] INTEGER NOT NULL,
[value] NVARCHAR(2500) NULL,
[sortorder] INTEGER NOT NULL,
[alias] NVARCHAR(50) NULL)
2014-02-21 17:47:33,057 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Primary Key sql -1:
 ALTER TABLE [cmsDataTypePreValues] ADD CONSTRAINT [PK_cmsDataTypePreValues] PRIMARY KEY CLUSTERED ([id])
2014-02-21 17:47:33,057 [22] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 6] Creating data in table cmsDataTypePreValues
2014-02-21 17:47:33,061 [22] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 6] Done creating data in table cmsDataTypePreValues
2014-02-21 17:47:33,066 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Foreign Key sql -1:
 ALTER TABLE [cmsDataTypePreValues] ADD CONSTRAINT [FK_cmsDataTypePreValues_cmsDataType_nodeId] FOREIGN KEY ([datatypeNodeId]) REFERENCES [cmsDataType] ([nodeId])
2014-02-21 17:47:33,067 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] New table 'cmsDataTypePreValues' was created
2014-02-21 17:47:33,069 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Table sql -1:
 CREATE TABLE [cmsDictionary] ([pk] INTEGER NOT NULL IDENTITY(1,1),
[id] UniqueIdentifier NOT NULL,
[parent] UniqueIdentifier NOT NULL,
[key] NVARCHAR(1000) NOT NULL)
2014-02-21 17:47:33,072 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Primary Key sql -1:
 ALTER TABLE [cmsDictionary] ADD CONSTRAINT [PK_cmsDictionary] PRIMARY KEY CLUSTERED ([pk])
2014-02-21 17:47:33,091 [22] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 6] Creating data in table cmsDictionary
2014-02-21 17:47:33,091 [22] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 6] Done creating data in table cmsDictionary
2014-02-21 17:47:33,092 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsDictionary_id] ON [cmsDictionary] ([id])
2014-02-21 17:47:33,093 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] New table 'cmsDictionary' was created
2014-02-21 17:47:33,095 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Table sql -1:
 CREATE TABLE [cmsLanguageText] ([pk] INTEGER NOT NULL IDENTITY(1,1),
[languageId] INTEGER NOT NULL,
[UniqueId] UniqueIdentifier NOT NULL,
[value] NVARCHAR(1000) NOT NULL)
2014-02-21 17:47:33,096 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Primary Key sql -1:
 ALTER TABLE [cmsLanguageText] ADD CONSTRAINT [PK_cmsLanguageText] PRIMARY KEY CLUSTERED ([pk])
2014-02-21 17:47:33,096 [22] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 6] Creating data in table cmsLanguageText
2014-02-21 17:47:33,096 [22] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 6] Done creating data in table cmsLanguageText
2014-02-21 17:47:33,097 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Foreign Key sql -1:
 ALTER TABLE [cmsLanguageText] ADD CONSTRAINT [FK_cmsLanguageText_cmsDictionary_id] FOREIGN KEY ([UniqueId]) REFERENCES [cmsDictionary] ([id])
2014-02-21 17:47:33,098 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] New table 'cmsLanguageText' was created
2014-02-21 17:47:33,100 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Table sql -1:
 CREATE TABLE [umbracoLanguage] ([id] INTEGER NOT NULL IDENTITY(1,1),
[languageISOCode] NVARCHAR(10) NULL,
[languageCultureName] NVARCHAR(100) NULL)
2014-02-21 17:47:33,103 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Primary Key sql -1:
 ALTER TABLE [umbracoLanguage] ADD CONSTRAINT [PK_umbracoLanguage] PRIMARY KEY CLUSTERED ([id])
2014-02-21 17:47:33,103 [22] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 6] Creating data in table umbracoLanguage
2014-02-21 17:47:33,106 [22] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 6] Done creating data in table umbracoLanguage
2014-02-21 17:47:33,111 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_umbracoLanguage_languageISOCode] ON [umbracoLanguage] ([languageISOCode])
2014-02-21 17:47:33,112 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] New table 'umbracoLanguage' was created
2014-02-21 17:47:33,114 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Table sql -1:
 CREATE TABLE [umbracoDomains] ([id] INTEGER NOT NULL IDENTITY(1,1),
[domainDefaultLanguage] INTEGER NULL,
[domainRootStructureID] INTEGER NULL,
[domainName] NVARCHAR(255) NOT NULL)
2014-02-21 17:47:33,116 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Primary Key sql -1:
 ALTER TABLE [umbracoDomains] ADD CONSTRAINT [PK_umbracoDomains] PRIMARY KEY CLUSTERED ([id])
2014-02-21 17:47:33,116 [22] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 6] Creating data in table umbracoDomains
2014-02-21 17:47:33,116 [22] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 6] Done creating data in table umbracoDomains
2014-02-21 17:47:33,117 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Foreign Key sql -1:
 ALTER TABLE [umbracoDomains] ADD CONSTRAINT [FK_umbracoDomains_umbracoNode_id] FOREIGN KEY ([domainRootStructureID]) REFERENCES [umbracoNode] ([id])
2014-02-21 17:47:33,118 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] New table 'umbracoDomains' was created
2014-02-21 17:47:33,120 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Table sql -1:
 CREATE TABLE [umbracoLog] ([id] INTEGER NOT NULL IDENTITY(1,1),
[userId] INTEGER NOT NULL,
[NodeId] INTEGER NOT NULL,
[Datestamp] DATETIME NOT NULL CONSTRAINT [DF_umbracoLog_Datestamp] DEFAULT (getdate()),
[logHeader] NVARCHAR(50) NOT NULL,
[logComment] NVARCHAR(4000) NULL)
2014-02-21 17:47:33,122 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Primary Key sql -1:
 ALTER TABLE [umbracoLog] ADD CONSTRAINT [PK_umbracoLog] PRIMARY KEY CLUSTERED ([id])
2014-02-21 17:47:33,122 [22] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 6] Creating data in table umbracoLog
2014-02-21 17:47:33,122 [22] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 6] Done creating data in table umbracoLog
2014-02-21 17:47:33,123 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_umbracoLog] ON [umbracoLog] ([NodeId])
2014-02-21 17:47:33,123 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] New table 'umbracoLog' was created
2014-02-21 17:47:33,128 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Table sql -1:
 CREATE TABLE [cmsMacro] ([id] INTEGER NOT NULL IDENTITY(1,1),
[macroUseInEditor] BIT NOT NULL CONSTRAINT [DF_cmsMacro_macroUseInEditor] DEFAULT ('0'),
[macroRefreshRate] INTEGER NOT NULL CONSTRAINT [DF_cmsMacro_macroRefreshRate] DEFAULT ('0'),
[macroAlias] NVARCHAR(255) NOT NULL,
[macroName] NVARCHAR(255) NULL,
[macroScriptType] NVARCHAR(255) NULL,
[macroScriptAssembly] NVARCHAR(255) NULL,
[macroXSLT] NVARCHAR(255) NULL,
[macroCacheByPage] BIT NOT NULL CONSTRAINT [DF_cmsMacro_macroCacheByPage] DEFAULT ('1'),
[macroCachePersonalized] BIT NOT NULL CONSTRAINT [DF_cmsMacro_macroCachePersonalized] DEFAULT ('0'),
[macroDontRender] BIT NOT NULL CONSTRAINT [DF_cmsMacro_macroDontRender] DEFAULT ('0'),
[macroPython] NVARCHAR(255) NULL)
2014-02-21 17:47:33,131 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Primary Key sql -1:
 ALTER TABLE [cmsMacro] ADD CONSTRAINT [PK_cmsMacro] PRIMARY KEY CLUSTERED ([id])
2014-02-21 17:47:33,132 [22] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 6] Creating data in table cmsMacro
2014-02-21 17:47:33,132 [22] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 6] Done creating data in table cmsMacro
2014-02-21 17:47:33,136 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] New table 'cmsMacro' was created
2014-02-21 17:47:33,139 [22] INFO  Umbraco.Core.Persistence.Database - [Thread 6] Create Table sql -1:
